name,area,direction,floor,total_list,price_list,room,hall,jiading,fengxian,baoshan,chongming,xuhui,putuo,yangpu,songjiang,pudong,hongkou,jinshan,changning,minhang,qingpu,jingan,huangpu,qita,maopi,jianzhuang,jingzhuang
美林小城 ,111.92,1.0,中楼层(共11层),655,58524,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
地杰国际城D街坊 ,84.8,1.0,低楼层(共27层),640,75472,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
海尚康庭 ,73.36,1.0,低楼层(共6层),349,47574,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
昌七小区 ,65,1.0,高楼层(共7层),445,68462,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
和憬家园 ,162.3,1.0,高楼层(共8层),860,52989,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
上南六村 ,52.78,1.0,中楼层(共6层),400,75787,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
环镇东路99弄 ,95.06,1.0,中楼层(共6层),258,27141,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
华天小区 ,81.2,1.0,低楼层(共6层),330,40641,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
桃林一小区 ,50.08,1.0,中楼层(共7层),585,116814,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
云树仁居 ,64.22,1.0,中楼层(共6层),148,23046,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
金钻苑南区 ,131.25,1.0,中楼层(共6层),540,41143,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
金恒小区 ,77.28,1.0,高楼层(共6层),505,65347,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
金杨七街坊 ,68.03,1.0,高楼层(共6层),415,61003,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
博山小区 ,61.8,1.0,中楼层(共6层),455,73625,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
云树仁居 ,64.22,1.0,中楼层(共6层),148,23046,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
地杰国际城D街坊 ,84.8,1.0,低楼层(共27层),640,75472,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
新沪东公寓 ,94.37,1.0,低楼层(共13层),680,72057,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
美林小城 ,111.92,1.0,中楼层(共11层),655,58524,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
锦福苑 ,89.64,1.0,中楼层(共6层),313,34918,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
宁阳小区 ,51.29,1.0,高楼层(共6层),370,72139,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
地杰国际城D街坊 ,106.82,1.0,高楼层(共18层),800,74893,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
海尚康庭 ,73.36,1.0,低楼层(共6层),349,47574,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
峨海小区 ,50.96,1.0,高楼层(共6层),438,85950,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
香山新村西北街坊 ,60.45,1.0,高楼层(共6层),430,71134,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
艾东小区 ,61.36,1.0,低楼层(共6层),425,69264,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
凌港城 ,85.69,1.0,中楼层(共6层),293,34194,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
听潮一村 ,62.49,1.0,中楼层(共6层),175,28005,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
康桥宝邸 ,75.12,1.0,低楼层(共6层),375,49921,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
上南七村 ,35.91,1.0,高楼层(共6层),245,68227,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
宜浩佳园 ,82.65,1.0,高楼层(共4层),250,30249,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
莱阳北小区 ,45.24,1.0,高楼层(共6层),265,58577,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
杉林新月环林东路799弄 ,52.01,1.0,低楼层(共6层),335,64411,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
东绣苑 ,74.62,1.0,中楼层(共15层),425,56956,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
锦南浦三小区 ,38.71,1.0,高楼层(共6层),243,62775,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
欣梅苑 ,93.97,1.0,高楼层(共6层),235,25008,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
绿缘新村 ,75.01,1.0,高楼层(共6层),180,23997,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
昌七小区 ,45.06,1.0,高楼层(共6层),291,64581,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
新德佳苑 ,57.58,1.0,低楼层(共6层),285,49497,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
丽水雅苑北苑 ,71.05,1.0,中楼层(共18层),229,32231,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
妙城公寓 ,127.68,1.0,低楼层(共7层),570,44643,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
明丰佳园 ,52.44,1.0,高楼层(共6层),390,74371,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
齐友佳苑 ,59.64,1.0,中楼层(共14层),330,55332,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
齐友佳苑 ,59.64,1.0,中楼层(共14层),330,55332,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
明丰佳园 ,52.44,1.0,高楼层(共6层),390,74371,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
荡湾新村 ,50.76,1.0,中楼层(共5层),148,29157,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
东方城市花园(二期) ,151.93,1.0,低楼层(共24层),1330,87541,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
大华锦绣华城(一街区) ,58.01,1.0,低楼层(共18层),472,81366,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
海洲桃花园一期 ,81.11,1.0,低楼层(共11层),295,36371,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
上南九村 ,50.61,1.0,高楼层(共24层),360,71133,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
银丰苑 ,84.51,1.0,低楼层(共6层),360,42599,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
宁阳小区 ,57.58,1.0,高楼层(共6层),396,68774,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
艾南小区 ,41.02,1.0,高楼层(共6层),238,58021,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
三林世博家园(新浦路251弄) ,57.09,1.0,高楼层(共6层),365,63935,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
樱花路89弄 ,56.9,1.0,16层,607,106679,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
源城锦翠苑 ,54.99,1.0,高楼层(共6层),490,89108,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
胶南小区 ,46.52,1.0,高楼层(共6层),313,67283,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
潍坊三村 ,30.08,1.0,中楼层(共5层),290,96410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
潍坊二村 ,48.74,1.0,高楼层(共6层),410,84120,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
沪南船舶小区 ,48.57,1.0,高楼层(共6层),320,65885,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
西邱小区 ,50.66,1.0,低楼层(共6层),375,74023,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
书院一号公寓 ,71.31,1.0,中楼层(共13层),162,22718,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
新生小区 ,81.12,1.0,中楼层(共5层),258,31805,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
中惠广场 ,52.65,0.0,中楼层(共19层),210,39887,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
海霞佳苑 ,55.79,1.0,中楼层(共6层),190,34057,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
凌兆新村(上浦路202弄) ,67.74,1.0,高楼层(共6层),410,60526,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
环庆新苑 ,49.08,1.0,中楼层(共6层),180,36675,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
德州七村 ,45.31,1.0,高楼层(共6层),299,65990,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
巨杨小区 ,35.7,1.0,中楼层(共6层),410,114846,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
南泉小区 ,34.51,1.0,高楼层(共6层),248,71864,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
德州六村 ,40.65,1.0,中楼层(共6层),285,70111,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
三林世博家园(板泉路2000弄) ,55.82,1.0,低楼层(共11层),328,58761,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
绿茵苑(浦东) ,75.52,1.0,高楼层(共6层),475,62898,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
巨杨小区 ,35.7,1.0,高楼层(共6层),385,107844,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
成山小区 ,54.77,1.0,高楼层(共6层),318,58061,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
南新东园 ,78.56,1.0,高楼层(共6层),402,51172,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
环庆新苑 ,66.01,1.0,高楼层(共6层),245,37116,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
南新二村 ,72.94,1.0,高楼层(共6层),390,53469,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
牡丹小区(浦东) ,86.8,1.0,低楼层(共6层),799,92051,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
崮山小区一街坊 ,45.73,1.0,高楼层(共6层),500,109338,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
绿地东岸涟城 ,82.74,1.0,中楼层(共5层),235,28403,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
绿地东岸涟城 ,84.92,1.0,中楼层(共11层),238,28027,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
心圆东苑 ,59.33,1.0,低楼层(共15层),340,57307,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
东陆新村三街坊 ,80.8,1.0,高楼层(共6层),480,59406,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
海洲桃花园一期 ,80.58,1.0,低楼层(共11层),295,36610,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
莲中路250弄 ,69.69,1.0,中楼层(共6层),460,66007,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
荡湾新村 ,51,1.0,中楼层(共5层),145,28432,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
潼港二村 ,42.26,1.0,高楼层(共6层),189,44724,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
汇郡米兰苑 ,64.89,1.0,中楼层(共20层),355,54708,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
品华苑 ,76.88,1.0,低楼层(共6层),480,62435,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
航运小区 ,57,1.0,低楼层(共6层),390,68422,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
金巷小区 ,61.31,1.0,低楼层(共24层),355,57903,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
德州七村 ,45.31,1.0,高楼层(共6层),286,63121,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
滴水湖馨苑二期 ,88.71,1.0,高楼层(共5层),338,38102,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
芳华路713弄 ,86.22,1.0,高楼层(共6层),510,59152,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
陆家嘴锦绣里 ,115.99,1.0,低楼层(共18层),1010,87077,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
香山新村东北街坊 ,63.98,1.0,中楼层(共6层),399,62364,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
伟业金锦苑二村 ,97.2,1.0,低楼层(共6层),730,75103,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
世华锦城 ,79.81,1.0,中楼层(共6层),650,81444,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
京浦小区 ,50.11,1.0,低楼层(共6层),400,79825,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
心圆西苑 ,77.59,1.0,低楼层(共15层),445,57353,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
金杨新村十街坊 ,41.71,1.0,中楼层(共6层),275,65932,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
巨西小区 ,40.61,1.0,高楼层(共6层),395,97267,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
金杨新村十街坊 ,41.71,1.0,中楼层(共6层),275,65932,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
东方滨港园 ,90.88,1.0,中楼层(共6层),830,91330,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
香山新村东北街坊 ,46.22,1.0,高楼层(共6层),305,65989,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
曙光南桥小区 ,63.98,1.0,高楼层(共6层),268,41889,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
芳草路253弄 ,98.77,1.0,中楼层(共6层),700,70872,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
上南二村 ,39.36,1.0,高楼层(共6层),309,78507,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
宏伟新村 ,47.57,1.0,中楼层(共4层),172,36158,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
齐二小区 ,59.79,1.0,高楼层(共6层),389,65062,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
高行绿洲(五期) ,67.01,1.0,低楼层(共14层),305,45516,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
中惠广场 ,52.25,1.0,中楼层(共19层),220,42106,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
金光小区 ,62.44,1.0,6层,485,77675,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
京城大厦 ,82.41,1.0,高楼层(共12层),555,67347,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
潍坊六村 ,39.14,1.0,中楼层(共6层),430,109863,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
连城新苑 ,123.08,1.0,低楼层(共11层),876,71174,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
品臻国际公寓 ,55.18,1.0,中楼层(共19层),215,38964,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
地杰国际城E欧泊时光 ,84.4,1.0,低楼层(共26层),699,82820,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
保利林语溪(公寓) ,89.66,1.0,18层,648,72274,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
崮山小区四街坊 ,63.54,1.0,低楼层(共6层),660,103872,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
云帆名苑 ,84.35,1.0,中楼层(共9层),180,21340,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
展想悦廷 ,87.31,1.0,低楼层(共12层),240,27489,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
盛大天地青春里(一期) ,51.25,0.0,中楼层(共17层),160,31220,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
瑞和苑 ,74.04,1.0,高楼层(共14层),325,43896,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
汇豪天下 ,194.44,1.0,低楼层(共41层),2500,128575,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
樟盛苑 ,88.65,1.0,高楼层(共14层),570,64298,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
汇锦城二期 ,84.28,1.0,18层,300,35596,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
绿地东岸涟城 ,190.74,1.0,高楼层(共11层),525,27525,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
美林小城 ,107.31,1.0,高楼层(共6层),620,57777,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
春港丽园(公寓) ,77.09,1.0,高楼层(共6层),460,59671,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
仁恒广场 ,214.62,1.0,低楼层(共25层),1200,55913,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
世茂滨江花园 ,237.93,0.0,49层,3300,138697,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
绿地东岸涟城 ,196.33,1.0,低楼层(共3层),568,28931,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
香山新村东北街坊 ,60.7,1.0,高楼层(共6层),399,65734,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
汇智湖畔家园 ,130.14,1.0,中楼层(共18层),1820,139850,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
益丰新村 ,75,1.0,高楼层(共6层),488,65067,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
张江汤臣豪园(四期) ,128.19,1.0,低楼层(共12层),1650,128716,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
万科清林径 ,96.9,1.0,中楼层(共18层),380,39216,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
仁恒东郊花园 ,220,1.0,低楼层(共12层),2118,96273,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
保利蔚蓝林语 ,160.57,1.0,中楼层(共4层),1130,70375,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
中芯花园199弄 ,66.29,1.0,高楼层(共6层),390,58833,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
听潮六村 ,91.3,1.0,低楼层(共6层),235,25740,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
听潮六村 ,93.82,1.0,中楼层(共5层),254,27074,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
妙栏路392弄 ,87.78,1.0,中楼层(共6层),436,49670,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
沙田公寓 ,88.69,1.0,低楼层(共6层),375,42283,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
金唐公寓 ,80.45,1.0,高楼层(共6层),430,53450,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
益丰新村 ,75.79,1.0,中楼层(共6层),485,63993,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
宜浩佳园 ,82.83,1.0,高楼层(共4层),275,33201,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
宜浩佳园 ,74.91,1.0,低楼层(共4层),248,33107,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
绿地临港家园（海洋小区） ,125.42,1.0,高楼层(共4层),340,27109,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
杨高南路2877弄 ,75.82,1.0,高楼层(共6层),473,62385,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
宜浩佳园 ,77.06,1.0,低楼层(共4层),260,33740,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
宜浩佳园 ,82.67,1.0,中楼层(共4层),280,33870,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
汇贤雅苑 ,71.46,1.0,高楼层(共18层),300,41982,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
瑞和苑 ,75.08,1.0,高楼层(共12层),325,43288,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
沙田公寓 ,90.48,1.0,高楼层(共6层),375,41446,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
紫晶苑 ,81.46,1.0,低楼层(共14层),458,56224,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
东升家园(三期) ,94.5,1.0,低楼层(共14层),285,30159,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
新都花园 ,185.87,1.0,中楼层(共30层),1465,78819,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
世茂滨江花园 ,166.89,1.0,41层,2450,146804,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
世茂滨江花园 ,147.56,0.0,43层,2050,138927,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
珠光苑 ,168.9,1.0,高楼层(共6层),658,38958,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
界龙新世纪公寓 ,148.95,1.0,低楼层(共5层),628,42162,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
世茂滨江花园 ,335.64,1.0,56层,3980,118580,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
东南华庭 ,228.4,1.0,高楼层(共29层),2200,96323,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
大华锦绣华城(十八街区)(公寓) ,231.89,1.0,高楼层(共18层),2050,88404,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
世茂滨江花园 ,126.39,0.0,53层,1750,138461,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
天科苑 ,141.5,1.0,22层,1449,102403,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
新舒苑 ,103.57,1.0,高楼层(共6层),195,18828,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
艺泰安邦 ,119.61,1.0,高楼层(共6层),315,26336,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
新德四村 ,125.62,1.0,中楼层(共6层),448,35664,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
春港丽园(公寓) ,77.48,1.0,中楼层(共6层),475,61307,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
临港家园 ,117.44,1.0,低楼层(共4层),295,25120,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
绿城玉兰花园(二期) ,128,1.0,低楼层(共15层),1400,109375,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
宜浩佳园 ,82.34,1.0,低楼层(共4层),265,32184,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
滨江大楼 ,112.85,0.0,中楼层(共24层),768,68055,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
滴水湖馨苑二期 ,88.57,1.0,中楼层(共5层),350,39517,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
东明广场 ,159.12,1.0,低楼层(共26层),1180,74158,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
绿地临港家园（海洋小区） ,97.81,1.0,低楼层(共4层),259,26480,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
世茂滨江花园 ,166,0.0,56层,2350,141567,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
黄楼花苑 ,102.46,1.0,高楼层(共5层),388,37869,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
舒馨北苑 ,65.44,1.0,低楼层(共6层),314,47983,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
金唐公寓 ,60.59,1.0,高楼层(共6层),335,55290,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
